sample,height,width,total_pixels,IoU_Background,GT_Background_pixels,Pred_Background_pixels,GT_Background_pct,Pred_Background_pct,IoU_Bareland,GT_Bareland_pixels,Pred_Bareland_pixels,GT_Bareland_pct,Pred_Bareland_pct,IoU_Rangeland,GT_Rangeland_pixels,Pred_Rangeland_pixels,GT_Rangeland_pct,Pred_Rangeland_pct,IoU_Developed,GT_Developed_pixels,Pred_Developed_pixels,GT_Developed_pct,Pred_Developed_pct,IoU_Road,GT_Road_pixels,Pred_Road_pixels,GT_Road_pct,Pred_Road_pct,IoU_Tree,GT_Tree_pixels,Pred_Tree_pixels,GT_Tree_pct,Pred_Tree_pct,IoU_Water,GT_Water_pixels,Pred_Water_pixels,GT_Water_pct,Pred_Water_pct,IoU_Agriculture,GT_Agriculture_pixels,Pred_Agriculture_pixels,GT_Agriculture_pct,Pred_Agriculture_pct,IoU_Building,GT_Building_pixels,Pred_Building_pixels,GT_Building_pct,Pred_Building_pct,mIoU,Pixel_Accuracy
aachen_33.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.41861839714981375,169965,91641,16.9965,9.1641,0.5168189299523495,338884,434319,33.888400000000004,43.4319,0.24161325596430597,108285,47273,10.8285,4.7273000000000005,0.455151744248839,58721,49065,5.8721000000000005,4.906499999999999,0.0,322,0,0.0322,0.0,nan,0,0,0.0,0.0,0.7293209914584694,323823,377702,32.3823,37.770199999999996,nan,0,0,0.0,0.0,0.3935872197956296,0.700492
aachen_35.tif,1000,1000,1000000,0.0,69,0,0.0069,0.0,0.2821264766592915,360671,226925,36.0671,22.6925,0.19645005366700524,44189,121901,4.4189,12.1901,0.6015655921544483,40446,32390,4.0446,3.2390000000000003,0.617390227900125,261147,392125,26.114700000000003,39.2125,0.0,815,0,0.0815,0.0,0.4763372681938601,203703,99454,20.3703,9.9454,0.5619761257876178,88960,127205,8.895999999999999,12.720500000000001,nan,0,0,0.0,0.0,0.39083510633747826,0.60888
aachen_36.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.32353607331393625,145450,82451,14.545,8.245099999999999,0.4456081081081081,36675,36068,3.6675,3.6068000000000002,0.581463709851727,17975,18609,1.7975,1.8609,0.5637421111248608,80328,109221,8.0328,10.9221,0.42213516160626835,9103,3965,0.9103,0.39649999999999996,0.9046749541140354,687084,720067,68.7084,72.0067,0.5540960534803261,23385,29619,2.3385,2.9619,nan,0,0,0.0,0.0,0.5421794530856089,0.851058
aachen_37.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.3890026297280225,108121,201928,10.8121,20.1928,0.3415906381214038,115651,91394,11.565100000000001,9.1394,0.48027857543651187,48907,40789,4.8907,4.0789,0.2681883464858771,120783,43455,12.0783,4.3455,nan,0,0,0.0,0.0,0.9783914501911225,504418,510022,50.4418,51.002199999999995,0.6856049594179441,102120,112412,10.212,11.2412,nan,0,0,0.0,0.0,0.5238427665634803,0.792322
aachen_4.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.57734828574644,277109,199430,27.7109,19.942999999999998,0.6127798694630991,248483,298101,24.848300000000002,29.810100000000002,0.4024445035347191,76087,76865,7.6087,7.6865000000000006,0.5829188843323736,57663,51188,5.7663,5.118799999999999,0.0,2256,0,0.22560000000000002,0.0,0.0,0,54173,0.0,5.4173,0.9168684755007994,331983,320243,33.198299999999996,32.0243,nan,0,0,0.0,0.0,0.44176571693963307,0.778047
aachen_43.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.44694581378053033,219277,220418,21.9277,22.041800000000002,0.41504648026561736,237426,273577,23.7426,27.3577,0.534295020939972,133975,96829,13.3975,9.6829,0.4942807768268598,161191,129345,16.1191,12.934499999999998,nan,0,0,0.0,0.0,0.0,0,4430,0.0,0.443,0.7220201169652196,248131,275401,24.8131,27.540100000000002,nan,0,0,0.0,0.0,0.4354313681296999,0.681687
aachen_46.tif,1000,1000,1000000,0.0,123,0,0.0123,0.0,0.3472240400847068,241482,159949,24.1482,15.994900000000001,0.33903571623441703,176415,289860,17.6415,28.986,0.43808597757339496,83292,77916,8.3292,7.7916,0.517412396225786,200075,164019,20.0075,16.4019,0.0,551,0,0.055099999999999996,0.0,0.0,6828,0,0.6828,0.0,0.688880249490792,291234,308256,29.1234,30.825599999999998,nan,0,0,0.0,0.0,0.3329483399441567,0.639306
aachen_47.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.24620559726658084,308945,138216,30.8945,13.8216,0.47104544288323097,55098,42372,5.5098,4.2372,0.5528479964676013,23680,32589,2.368,3.2589,0.38345527059507145,66618,38140,6.6617999999999995,3.814,0.0,289,0,0.0289,0.0,0.6692810228235586,516582,720629,51.6582,72.0629,0.709688092158691,28788,28054,2.8788,2.8054,nan,0,0,0.0,0.0,0.4332176317421049,0.688265
aachen_49.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.3141492786158122,301590,278532,30.159000000000002,27.8532,0.39490428290332663,82546,69161,8.2546,6.9161,0.5676056648239103,33315,37859,3.3314999999999997,3.7859,0.4049450578660018,172369,91911,17.2369,9.1911,0.0,199,0,0.0199,0.0,0.5309482241538167,317623,425115,31.7623,42.511500000000005,0.7013151171234167,92358,97422,9.2358,9.742199999999999,nan,0,0,0.0,0.0,0.4162668036408978,0.619392
aachen_51.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.47604953853435356,220418,247379,22.041800000000002,24.7379,0.39325237920682277,161642,138622,16.1642,13.8622,0.530140758873929,44434,55576,4.4434000000000005,5.5576,0.45490572110613414,125228,91745,12.5228,9.1745,0.0,31,0,0.0031000000000000003,0.0,0.837040193910982,324172,296540,32.4172,29.654000000000003,0.585387276509069,124075,170138,12.4075,17.0138,nan,0,0,0.0,0.0,0.4681108383058986,0.729574
